text,label,clean_text,char_count,word_count,avg_word_length,clean_word_count,exclamation_count,question_count,comma_count,dots_count,total_punctuation,has_emoji,emoji_count,hashtag_count,mention_count,has_hashtag,has_mention,elongation_count,has_elongation,repeated_word_count,repetition_ratio,has_repetition,negation_count,has_negation,has_egyptian,religious_term_count,has_religious_term,positive_words_count,negative_words_count,has_positive_word,has_negative_word
و الكائن الهلامي المعرض اللي كان مقوم الدنيا على حكومة #هشام_قنديل و ساكت على حكومة #محلب رمز الحزب الوطني #حرامية_الدعم,NEG,الكائن الهلامي المعرض اللي مقوم الدنيا علي حكومه هشام قنديل ساكت علي حكومه محلب رمز الحزب الوطني حراميه الدعم,120,20,5.05,19,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0.21052631578947367,1,2,1,0,0,0,0,1,0,1
محامي ومستشار قانوني ٠٥٣٧٨٥٥٥٢٧ #المحامي #محامي #قاضي #حكم #درر #الوتر #مستشار #رقم #ريتويت #محاماة #مشاكل #قضايا #اسرية #محامي #مكتب ؟,OBJ,محامي ومستشار قانوني المحامي محامي قاضي حكم درر الوتر مستشار رقم ريتويت محاماه مشاكل قضايا اسريه محامي مكتب,135,19,5.8,18,0,1,0,0,1,0,0,15,0,1,0,1,1,1,0.16666666666666666,1,3,1,0,0,0,0,0,0,0
سامع صوت الجماهير طالع ينادي بالتغيير عيش وكرامة وإنسانية ورزق دايم للفقير #فابريكا #برنامج_البرنامج #سامع_صوت_الجماهير,OBJ,سامع صوت الجماهير طالع ينادي بالتغيير عيش وكرامه وانسانيه ورزق دايم للفقير فابريكا برنامج البرنامج سامع صوت الجماهير,119,15,7.0,18,0,0,0,0,0,0,0,3,0,1,0,0,0,3,0.3333333333333333,1,2,1,0,0,0,0,0,0,0
#عيد_الأم الام هي عيد الحياة,POS,عيد الام الام عيد الحياه,28,5,4.8,5,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0.8,1,1,1,0,0,0,0,0,0,0
"#أخبار_مصر #اخبار #مصر |ضبط #منشورات و #مولوتوف بمخزن ملحق بـ ""#الجمعية_الشرعية"" بـ #دير_مواس لمزيد من التفاصيل …",OBJ,اخبار مصر اخبار مصر ضبط منشورات مولوتوف بمخزن ملحق بـ الجمعيه الشرعيه بـ دير مواس لمزيد التفاصيل,113,16,5.705882352941177,17,0,0,0,0,0,0,0,7,0,1,0,0,0,3,0.35294117647058826,1,1,1,0,0,0,0,0,0,0
بيع متابعين #السعودية #الكويت #برشلونة #النصر #الهلال #الإتحاد #الإمارات #الرياض #الدمام #بوح #عمان #دبي #جدة 061,OBJ,بيع متابعين السعوديه الكويت برشلونه النصر الهلال الاتحاد الامارات الرياض الدمام بوح عمان دبي جده,113,16,6.125,15,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0.0,0,5,1,0,0,0,0,0,0,0
الأسواني: كيف تعاملت الصحافة الأمريكية مع قضايا تحرش بعض القساوسة داخل الكنائس الأمريكية >> المقال كاملاً>> … …,OBJ,الاسواني تعاملت الصحافه الامريكيه قضايا تحرش القساوسه داخل الكنائس الامريكيه المقال كاملا,111,15,5.222222222222222,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.16666666666666666,1,2,1,0,0,0,0,0,0,0
جدول دعمرو حمزاوي من يوم الجمعة 11نوفمبر حتى يوم الجمعة 18 نوفمبر,OBJ,جدول دعمرو حمزاوي يوم الجمعه حتي يوم الجمعه,65,12,4.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,1,0,0,1,0,0,0,0,0,0
بمناسبة مايحدث في البلاد قررنا ان يكون البرنامج للكبار فقط مع وضع تيت على الالفاظ المسيئةماحدش يقول اننا ماحذرناشباتكلم جد,OBJ,بمناسبه مايحدث البلاد قررنا ان يكون البرنامج للكبار فقط وضع تيت علي الالفاظ المسيئهماحدش يقول اننا ماحذرناشباتكلم جد,122,20,5.15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,7,1,0,0,0,0,0,0,0
أنا ضد التمويل الاجنبي تماماً الغريب ان ينتسب البعض الى الاسلام ويستغلون فقر الناس ويشترون اصواتهم ثم يتبارون في البذاءة اى اسلام هذا,OBJ,انا ضد التمويل الاجنبي تماما الغريب ان ينتسب البعض الي الاسلام ويستغلون فقر الناس ويشترون اصواتهم يتبارون البذاءه اي اسلام,133,23,4.826086956521739,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,7,1,0,0,0,0,0,0,0
انا الآن اعاني من اقسى انواع الطفش #فكرة_جميلة يحطون غرفة نوم بالجامعة اروح اخذ غفوه بالبريك,OBJ,انا الان اعاني اقسي انواع الطفش فكره جميله يحطون غرفه نوم بالجامعه اروح اخذ غفوه بالبريك,92,16,4.8125,16,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0
موقفي غير هذا يا نجاد وأرجو مراجعة ما قلت في اليوم السابع ومع هالة سرحان بالأمس,OBJ,موقفي نجاد وارجو مراجعه قلت اليوم السابع ومع هاله سرحان بالامس,79,16,4.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,1,0,0,0,0,0,0,0
#اطفال دول ولا مش اطفال ؟؟؟ظظ يابتوع #المدارس هههههههههههههههههههههههههههههههههههههههههههه,NEG,اطفال دول مش اطفال ظظ يابتوع المدارس,90,9,9.11111111111111,7,0,3,0,0,3,0,0,2,0,1,0,2,1,1,0.2857142857142857,1,3,1,0,0,0,0,0,0,0
عمري ما كنت اتخيل اني هتحاور مع قتلة او متورطين في قتليتبع,NEG,عمري كنت اتخيل اني هتحاور قتله او متورطين قتليتبع,58,12,3.9166666666666665,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0
طويلة لسه طويلة (2) # #,OBJ,طويله لسه طويله,23,4,3.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0
بالنسبه للبنات الى لما بترتبط مابتكلمش ولاد دا محن صح :) بصوت عمر مجدى #كفاية #محن #بقي,NEG,بالنسبه للبنات الي بترتبط مابتكلمش ولاد دا محن صح بصوت عمر مجدي كفايه محن بقي,87,16,4.176470588235294,15,0,0,0,0,1,0,0,3,0,1,0,0,0,1,0.13333333333333333,1,7,1,0,0,0,0,0,0,0
"#الوطن| ""الزراعة"" بـ #أسيوط: 15% زيادة في نسبة توريد #القمح",OBJ,الوطن الزراعه بـ اسيوط زياده نسبه توريد القمح,59,10,5.0,8,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
عارفين يعني ايه للعدالة وجوه كثيرة!! يعني #كله_ماشي :(,NEG,عارفين يعني ايه للعداله وجوه كثيره يعني كله ماشي,54,8,5.111111111111111,9,2,0,0,0,3,0,0,1,0,1,0,0,0,1,0.2222222222222222,1,1,1,1,0,0,0,0,0,0
اسمع؟ الف؟ قلد؟ ابدع؟ احكي؟ مع برنامج طول النهار علي اذاعة فرقشني ياه #حاول تفهم_,OBJ,اسمع الف قلد ابدع احكي برنامج طول النهار علي اذاعه فرقشني ياه حاول تفهم,81,15,4.466666666666667,14,0,5,0,0,5,0,0,1,0,1,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0
اللواء محمود خليفة محافظ الوادي الجديد الحالي ضيف #يوسف_الحسيني الان في #السادة_المحترمون,OBJ,اللواء محمود خليفه محافظ الوادي الجديد الحالي ضيف يوسف الحسيني الان الساده المحترمون,89,12,6.5,13,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0,2,1,0,0,0,0,0,0,0
"تواجد مشرفين من حزب ""الحرية والعدالة"" وبحوزتهم كشوف ناخبين ويوجهون الناخبين لـ""نعم""، وذلك بمدرسة خالد بن",OBJ,تواجد مشرفين حزب الحريه والعداله وبحوزتهم كشوف ناخبين ويوجهون الناخبين لـ وذلك بمدرسه خالد بن,104,17,5.5625,15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,2,1,0,0,0,0,0,0,0
غياب العدل فى وطنى يبشر بانفجار غضب بركانى شعبى #يسقط_حكم_العسكر #الداخلية_بلطجية #انتخبوا_العرص,NEG,غياب العدل وطني يبشر بانفجار غضب بركاني شعبي يسقط حكم العسكر الداخليه بلطجيه انتخبوا العرص,96,12,7.083333333333333,15,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"#مصر • رفع شعار رابعة اثناء كلمة اوباما ف ماليزيا المؤمن للمؤمن كالبنيان المرصوص ""(ઊ316) #انتخبوا_العرص",OBJ,مصر رفع شعار رابعه اثناء كلمه اوباما ماليزيا المؤمن للمؤمن كالبنيان المرصوص انتخبوا العرص,103,15,5.5,14,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0,6,1,0,0,0,0,0,0,0
علامة رابعة على بروفيل اثنين فقط من اكثر 15 شخصية مؤثرة على تويتر فى مصر محتاجين جهد اكبر,OBJ,علامه رابعه علي بروفيل فقط اكثر شخصيه مؤثره علي تويتر مصر محتاجين جهد اكبر,89,18,4.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,1,1,0,0,0,0,0,0,0
برنامج امريكا بالعربي - الحلقه 2 كامله,OBJ,برنامج امريكا بالعربي الحلقه كامله,38,6,4.571428571428571,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0
"اتحاد #طلاب #المدارس يناشد النائب العام الإفراج عن ""الطالب #المخترع""",OBJ,اتحاد طلاب المدارس يناشد النائب العام الافراج الطالب المخترع,68,10,5.9,9,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0,4,1,0,0,0,0,0,0,0
دعبد المنعم ابو الفتوح فى مداخلته على قناة التحرير: ترشحى للرئاسه نهائى وواضح ومعلن ومؤكد وأنا فى صدد اعداد برنامجى الإنتخابى,OBJ,دعبد المنعم ابو الفتوح مداخلته علي قناه التحرير ترشحي للرئاسه نهائي وواضح ومعلن ومؤكد وانا صدد اعداد برنامجي الانتخابي,125,21,5.0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,2,1,0,0,0,0,0,0,0
قلبك بقى انتيكه قي بيتها #وسط_البلد,OBJ,قلبك بقي انتيكه قي بيتها وسط البلد,35,6,5.0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
#السعوديه #الكويت #الامارات #قطر #البحرين #الرياض #دبي #جده #الدمام #عيد #الاضحي خمس الاف بـ 200 ريال,OBJ,السعوديه الكويت الامارات قطر البحرين الرياض دبي جده الدمام عيد الاضحي الاف بـ,101,16,5.375,13,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0.0,0,5,1,1,0,0,0,0,0,0
لا أمل فى دولة تدخل فى حرب مع اعدائها لتحرير ارضها منهم ! #تويت_كأنك_ناشط_ايام_حرب_اكتوبر,NEG,امل دوله تدخل حرب اعدائها لتحرير ارضها منهم تويت كانك ناشط ايام حرب,89,13,5.428571428571429,13,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0.15384615384615385,1,1,1,0,1,1,0,0,0,0
البيان الصحفى ليوم الاثنين 28 نوفمبر2011 حملة عمرو حمزاوى تتقدم ببلاغ ضد الانتهاكات باللجان الانتخابية,OBJ,البيان الصحفي ليوم الاثنين حمله عمرو حمزاوي تتقدم ببلاغ ضد الانتهاكات باللجان الانتخابيه,102,15,5.866666666666666,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,1,0,0,0,0,0,0,0
7 تأجيل ودية #دمياط و المريخ 24 ساعة بسبب حادث رئيس النادى #,OBJ,تاجيل وديه دمياط المريخ ساعه بسبب حادث رئيس النادي,60,12,3.6923076923076925,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0,2,1,0,0,0,0,0,0,0
شاهد - دسعد الحسيني: نترقب ما سوف يتم من بيان المشير #22 #,OBJ,شاهد دسعد الحسيني نترقب يتم بيان المشير,58,11,3.5384615384615383,7,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0,3,1,0,0,0,0,0,0,0
كل الدساتير الماضية سقطت لانها لم تكن وفق ارادة مجتمعية #السادة_المحترمون,NEG,الدساتير الماضيه سقطت لانها تكن وفق اراده مجتمعيه الساده المحترمون,73,11,5.7272727272727275,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0,5,1,0,0,0,0,0,0,0
الأميرخالد الفيصل #وزير_التعليم يوجه بوضع خطة عمل للوقاية والتوعية بمرض #فيروس_كورونا #اعتقال #حسم,OBJ,الاميرخالد الفيصل وزير التعليم يوجه بوضع خطه عمل للوقايه والتوعيه بمرض فيروس كورونا اعتقال حسم,98,13,6.615384615384615,15,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
#صباح_الخير #بعد_منتصف_الليل #غرد_بذكر_الله #صور_كنك_بنت #لو_كنت_المتحكم_بالتويتر #رتويت خمس الاف بـ 200 ريال 1,OBJ,الخير منتصف الليل غرد بذكر الله صور كنك بنت كنت المتحكم بالتويتر رتويت الاف بـ,111,12,8.333333333333334,15,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0.0,0,2,1,0,1,1,0,0,0,0
"""25: #الميدان:مفتي الدم الانقلابي صدق على اعدام 37 من 528 تم احالة اوراقهم اليه """,NEG,الميدان مفتي الدم الانقلابي صدق علي اعدام تم احاله اوراقهم اليه,81,15,4.466666666666667,11,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0.0,0,3,1,0,0,0,0,0,0,0
"مصدر: مجموعات حدودية مسلحة تهدد أمن مصر بقيادة ""#محمود_عزت"" للتفاصيل:",OBJ,مصدر مجموعات حدوديه مسلحه تهدد امن مصر بقياده محمود عزت للتفاصيل,69,10,6.0,11,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
الشباب فى غرفة عمليات لمتابعة وصول المشاركين لحضور منتدى #الاسكندرية للاعلام #2014,OBJ,الشباب غرفه عمليات لمتابعه وصول المشاركين لحضور منتدي الاسكندريه للاعلام,82,12,5.916666666666667,10,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0,6,1,0,0,0,0,0,0,0
اذا عارضت المرشد فانت عند الاخوان فلول او علماني عدو للدين الا يمكن ان يكون الانسان مسلما وثوريا ووطنيا ومعارضا لقرارات المرشد ممكن ؟,NEG,اذا عارضت المرشد فانت الاخوان فلول او علماني عدو للدين الا يمكن ان يكون الانسان مسلما وثوريا ووطنيا ومعارضا لقرارات المرشد ممكن,133,23,4.583333333333333,22,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.09090909090909091,1,9,1,0,0,0,0,0,0,0
أحنا عمرنا ما أختارنا رئيس يعنى أحنا ما أخترناش #الملك_فاروق ولا #محمد_نجيب ولا #عبد_الناصر ولا #السادات ولا #مبارك …,OBJ,احنا عمرنا اختارنا رئيس يعني احنا اخترناش الملك فاروق محمد نجيب عبد الناصر السادات مبارك,117,18,5.2105263157894735,15,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0.13333333333333333,1,8,1,0,0,0,0,0,0,0
#ولاد_البلد #المنصورة مجهولون يضرمون النيران في سيارة طبيب أمام حزب #الدستور ب #المحلة الكبرى,OBJ,ولاد البلد المنصوره مجهولون يضرمون النيران سياره طبيب امام حزب الدستور المحله الكبري,93,14,5.714285714285714,13,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0,5,1,0,0,0,0,0,0,0
تبقى بجد في كوكب القرود إذا إفتكرت إن شعبيتك تزيد بممارسة التسويف والقمع والتدليس والنفاق لتبجيل وتبرير ديكتاتورية فجَّة,NEG,تبقي بجد كوكب القرود اذا افتكرت ان شعبيتك تزيد بم التسويف والقمع والتدليس والنفاق لتبجيل وتبرير ديكتاتوريه فجه,120,20,5.368421052631579,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,1,0,0,0,0,0,0,0
