text,label,clean_text
033 _12 _ على أساس أن تحرير #الأقصى أولوية لدى آل سعود!!,OBJ,علي اساس ان تحرير الاقصي اولويه لدي ال سعود
بسمة أمل - كن من المتقين,OBJ,بسمه امل المتقين
3 شكرا للتعديل,NEG,شكرا للتعديل
ومن شجاعة بديع أنه عندما إنتقب لم يخشى التحرش,OBJ,شجاعه بديع انه عندما انتقب يخشي التحرش
عن ال #حاجة الى جبتاها انهادة انا و فريدة عن #الانبساط الى بجد انهاردة _,OBJ,ال حاجه الي جبتاها انهاده انا فريده الانبساط الي بجد انهارده
_: عاجل: القضاء الإداري يقرر وقف الانتخابات البرلمانية، وتحيل القانون إلي المحكمة الدستورية,NEG,عاجل القضاء الاداري يقرر وقف الانتخابات البرلمانيه وتحيل القانون الي المحكمه الدستوريه
سلاح جذب السيدات في جيش السيسي خلال إحدي المهمات الرسمية,OBJ,سلاح جذب السيدات جيش السيسي خلال احدي المهمات الرسميه
يا مستنى تحتفل بالفوز وتغنى تسلم الايادى يا مستنى عمرو اديب يجيب شعره اليمادى,OBJ,مستني تحتفل بالفوز وتغني تسلم الايادي مستني عمرو اديب يجيب شعره اليمادي
اللي مايعترف ان رونالدو الافضل اشك بقدراته العقلية بصراحه ،لاعب متكامل ضربات راسية وتسديد عن بعد وفاولات ومرواغ #اسطورة,OBJ,اللي مايعترف ان رونالدو الافضل اشك بقدراته العقليه بصراحه لاعب متكامل ضربات راسيه وتسديد وفاولات ومرواغ اسطوره
أرفض الحديث عن خروج آمن يعني حصانة للمتورطين في الانتهاكات والمزايدة هنا باقتطاع حوار تليفزيوني من سياقه رخيصة وتأتي من قوى تخجل من مواقفها,OBJ,ارفض الحديث خروج امن يعني حصانه للمتورطين الانتهاكات والمزايده باقتطاع حوار تليفزيوني سياقه رخيصه وتاتي قوي تخجل مواقفها
#السعودية #الرياض #الامارات #دبي #الجبيل تسويق 11:09:54,POS,السعوديه الرياض الامارات دبي الجبيل تسويق
#الواتس_اب معطل؟,OBJ,الواتس اب معطل
في #تركيا تعمل الدولة جاهده لتفريغ 300 الف عالم للبحث العلمي للوصول الى عام 2023 وبإشراف مباشر من #اردوغان دققوا التصن…,OBJ,تركيا تعمل الدوله جاهده لتفريغ الف عالم للبحث العلمي للوصول الي عام وباشراف مباشر اردوغان دققوا التصن
د علاء الأسواني: ما هي آليات التحول الديموقراطي الذي تحيد عنه السلطة الحالية ؟!> أقرأ المقال كاملاً >> … … …,POS,علاء الاسواني اليات التحول الديموقراطي تحيد عنه السلطه الحاليه اقرا المقال كاملا
#ولاد_البلد #المنصورة #مصراوي أهالي #المطرية يتضررون من غرق #شارع #مدرسة النصر ورعاية الأمومة بمياه #الصرف_الصحي,OBJ,ولاد البلد المنصوره مصراوي اهالي المطريه يتضررون غرق شارع مدرسه النصر ورعايه الامومه بمياه الصرف الصحي
علاء الأسواني يكتب: الصكوك الإسلامية واحدة من كوارث كتيرة عملها حكم الإخوان فى 6 شهور >>,NEG,علاء الاسواني يكتب الصكوك الاسلاميه واحده كوارث كتيره عملها حكم الاخوان شهور
#نفسي,OBJ,نفسي
الوطن | العزل والرئاسة | عمرو حمزاوي:,NEG,الوطن العزل والرئاسه عمرو حمزاوي
كل المجد و العرفان لكل الذين قدموا أرواحهم فداء لحرية #مصر و ثورة شعبها #ماسبيرو كفاح لا ينسى و مجرم لن يترك,OBJ,المجد العرفان لكل قدموا ارواحهم فداء لحريه مصر ثوره شعبها ماسبيرو كفاح ينسي مجرم يترك
#صور إطلالة نجوم بوليوود في اليوم الختامي من #مهرجان # #شاهد ما رأيك؟ #,OBJ,صور اطلاله نجوم بوليوود اليوم الختامي مهرجان شاهد رايك
هل تستخدم الشرطة غير العسكريين لقمع التظاهرات ولماذا ؟! الأسواني يكتب مقاله بعنوان : متى يرحل مرسي >> … …,OBJ,تستخدم الشرطه العسكريين لقمع التظاهرات ولماذا الاسواني يكتب مقاله بعنوان متي يرحل مرسي
"ارجو من يعرف رقم هاتف د رفعت السعيد "" العظيم "" ان يرسله لي او يبلغه تقديري لحديثه الشجاع مع جابر القرموطي!",OBJ,ارجو يعرف رقم هاتف رفعت السعيد العظيم ان يرسله او يبلغه تقديري لحديثه الشجاع جابر القرموطي
شباب الحملة بالمنيا,OBJ,شباب الحمله بالمنيا
2 ألف شكر,POS,الف شكر
أقدّر مداخلة اللواء عتمان على المستوى الشخصي لكن أسئلة كثيرة على المستوى الموضوعي لاتزال في حاجة إلى إجابات,OBJ,اقدر مداخله اللواء عتمان علي المستوي الشخصي اسئله كثيره علي المستوي الموضوعي لاتزال حاجه الي اجابات
لا يمكن لمجتمع أن يتقدم بين قيود رقابية إلا طبعا لو أطفال إذاً أنا طفل مصري!,OBJ,يمكن لمجتمع ان يتقدم قيود رقابيه الا طبعا اطفال اذا انا طفل مصري
من يشكك في عودة مرسي هو يشكك في وجود الله # #,OBJ,يشكك عوده مرسي يشكك وجود الله
تسعين دقيقة رجولة اكسبو وفرحونا #اظن_كده_الرساله_وصلت #المصري # #بورسعيد البوستات مبقتش توصل اﻻ ل10% من,OBJ,دقيقه رجوله اكسبو وفرحونا اظن كده الرساله وصلت المصري بورسعيد البوستات مبقتش توصل
هذا الدستور غير دستوري #المادة_لاولى,OBJ,الدستور دستوري الماده لاولي
محمد عبدالعزيز احد ممثلي الشباب في لجنة الخمسين ضيف #يوسف_الحسيني في #السادة_المحترمون …,OBJ,محمد عبدالعزيز احد ممثلي الشباب لجنه الخمسين ضيف يوسف الحسيني الساده المحترمون
هل ده يرضي ربنا؟ مقال اليوم إذا آلمك ما فيه بادر إلى رد فعل للإنصاف ورفع الظلم ولو حتى بكلمة لكي لا ينالك وزر الصمت,OBJ,ده يرضي ربنا مقال اليوم اذا المك بادر الي رد فعل للانصاف ورفع الظلم حتي بكلمه ينالك وزر الصمت
تدهور الحالة الصحيّة لعائلات شهداء وجرحى #الثورة المضربين عن الطعام,NEG,تدهور الحاله الصحيه لعائلات شهداء وجرحي الثوره المضربين الطعام
7 متحف ساويرس للفن الحديث,OBJ,متحف ساويرس للفن الحديث
موقف #يوسف_الحسيني مع أحد شباب الإخوانإشارة رابعة وقدامها بوسة #السادة_المحترمون …,OBJ,موقف يوسف الحسيني احد شباب الاخواناشاره رابعه وقدامها بوسه الساده المحترمون
بسمة أمل مع اسم الله العزيز,OBJ,بسمه امل اسم الله العزيز
عقود الفُل و اللهو في الحديقة وشجرة الجوافة و زهر الليمونهل تذكرين؟! عيناك تبزغان من قلب الصمت نجمتان وحياة #كلام_لها_وحدها #كلام_في_الحب,OBJ,عقود الفل اللهو الحديقه وشجره الجوافه زهر الليمونهل تذكرين عيناك تبزغان قلب الصمت نجمتان وحياه كلام وحدها كلام الحب
#حط_نفسك_مكان_البنت أهو حط نفسه!,OBJ,حط نفسك مكان البنت اهو حط نفسه
معاك الدنيا شي ثاني معاك الدنيا اكيد احلي #تخيل الدنيا من غيرك :(,OBJ,معاك الدنيا شي معاك الدنيا اكيد احلي تخيل الدنيا غيرك
